price_eur,location,city,governorate,Area,room,bathroom,age,state,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
83700,Djerba,Djerba,Djerba,350.0,3,2,1,2,336.063533301856,0,0,0,0,0,1,0,0,0,0,0
49600,Sidi Saad,Mornag,Ben Arous,350.0,3,2,1,2,18.3799491860473,0,0,0,0,0,0,0,0,0,0,0
139500,Borj Cedria,Hammam Chatt,Ben Arous,350.0,3,2,1,2,18.0963979094805,1,0,0,0,0,0,0,0,1,1,0
139500,Houmt Souk,Djerba,Djerba,350.0,4,2,1,2,336.063533301856,1,0,0,0,0,1,0,0,0,0,0
139500,Hammamet Nord,Hammamet,Nabeul,350.0,3,2,1,1,65.4597220191691,0,0,0,0,0,1,0,1,1,0,1
139500,Hammamet,Hammamet,Nabeul,350.0,3,2,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Hammam Sousse,Hammam Sousse,Sousse,350.0,4,1,1,1,113.681036216882,1,0,0,0,0,0,0,0,0,0,0
139500,La Marsa,La Marsa,tunis,350.0,3,2,5,0,17.7221901283016,1,0,0,0,0,0,0,0,1,1,0
139500,El Hrairia,El Hrairia,tunis,350.0,3,1,2,1,17.7221901283016,0,0,0,0,0,0,0,0,1,0,0
139500,Yasmine Hammamet,Hammamet,Nabeul,349.0,3,2,1,1,65.4597220191691,1,0,0,0,0,1,0,0,0,1,0
139500,Le Kram,Le Kram,tunis,345.0,4,2,1,1,10.9833647391776,1,0,0,0,0,0,1,0,0,1,1
248000,Chotrana 3,La Soukra,Ariana,343.0,4,4,1,1,10.6556323701042,0,0,0,0,0,0,0,0,1,1,1
248000,Chotrana 2,La Soukra,Ariana,343.0,4,3,1,1,11.3450822580238,0,0,1,0,0,0,0,0,1,1,1
372000,Hammamet Nord,Hammamet,Nabeul,342.0,3,2,1,2,65.4597220191691,1,0,0,1,0,1,0,0,1,1,1
139500,El Mourouj 3,El Mourouj,Ben Arous,341.0,3,1,5,0,15.2468224381805,1,0,0,0,0,0,0,0,0,0,1
213900,Cité Ennasr 2,Ariana Ville,Ariana,340.0,3,3,1,1,6.32498837542227,1,0,1,0,1,1,1,0,1,1,1
155000,Hammamet,Hammamet,Nabeul,340.0,3,4,1,2,64.1566787040546,1,0,0,0,0,1,0,0,0,1,0
130200,Sousse Riadh,Sousse Riadh,Sousse,340.0,4,1,0,2,119.603210703078,1,0,0,0,0,0,0,0,1,1,1
117800,Hammamet,Hammamet,Nabeul,340.0,3,2,1,2,65.4597220191691,1,0,0,0,0,0,0,0,1,0,0
108500,Hammamet Nord,Hammamet,Nabeul,340.0,3,1,0,1,65.4597220191691,0,0,0,0,0,0,0,0,1,0,0
108500,Hammamet,Hammamet,Nabeul,340.0,3,1,1,1,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
139500,Hammamet,Hammamet,Nabeul,340.0,3,1,1,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
217000,Le Bardo,Le Bardo,tunis,338.0,3,2,1,1,5.54992694975533,1,0,0,0,0,0,0,0,1,1,1
130200,Cité du Lac,Bizerte Nord,Bizerte,338.0,6,2,2,1,54.7666928268122,1,0,0,0,0,0,0,0,1,0,1
930000,Gammarth,La Marsa,tunis,335.0,3,3,1,1,16.7359332237463,0,0,0,0,0,0,1,0,0,1,0
207700,Hammamet,Hammamet,Nabeul,335.0,2,4,1,2,65.4597220191691,1,0,0,0,0,0,0,0,1,0,0
139500,Hammamet,Hammamet,Nabeul,335.0,3,2,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
651000,Gammarth,La Marsa,tunis,330.0,3,2,1,1,17.7221901283016,1,0,1,1,0,1,0,0,0,1,1
506230,Les Berges Du Lac 2,La Marsa,tunis,330.0,3,3,0,2,17.7221901283016,1,0,1,0,0,0,0,0,1,1,1
275900,Hammamet Nord,Hammamet,Nabeul,330.0,3,4,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
232500,Hammamet,Hammamet,Nabeul,330.0,3,1,1,2,65.4597220191691,1,0,0,1,0,0,0,0,0,0,0
186000,Hammam Sousse,Hammam Sousse,Sousse,330.0,3,2,1,1,113.425986263756,1,0,0,0,0,0,0,0,0,1,1
170500,Cité El Wafa,Nabeul,Nabeul,330.0,3,2,1,2,69.4705622973246,0,0,0,0,0,1,1,0,1,1,1
148800,Cité de la Plage,Hammam Sousse,Sousse,330.0,4,1,0,1,113.681036216882,0,0,0,0,0,0,0,0,0,0,0
68200,Hammamet,Hammamet,Nabeul,330.0,3,2,0,0,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Les Berges Du Lac 2,La Marsa,tunis,329.0,3,3,0,2,10.2013421125342,0,0,1,1,0,1,1,0,1,1,1
170500,Le Bardo,Le Bardo,tunis,328.0,3,1,2,1,6.6306819340308,1,0,0,0,0,0,0,0,0,0,1
170500,Cité El Wafa,Nabeul,Nabeul,327.0,3,3,1,2,72.8250683705131,1,0,1,0,0,1,1,0,1,1,1
139500,Cité Jaafar,Ariana Ville,Ariana,327.0,3,2,0,2,6.32498837542227,0,0,0,0,0,0,0,0,1,0,0
201500,Cité El Wafa,Nabeul,Nabeul,326.0,3,3,0,2,72.8250683705131,1,0,1,0,0,1,1,0,1,1,1
155000,Dar Fadhal,La Soukra,Ariana,323.0,2,1,3,0,11.3450822580238,0,0,0,0,0,0,0,0,0,0,0
480500,Les Berges Du Lac 2,La Marsa,tunis,320.0,3,3,1,2,17.7221901283016,1,0,0,1,0,0,1,0,1,1,1
170500,Hammamet Nord,Hammamet,Nabeul,320.0,3,3,1,2,65.4597220191691,1,0,1,0,0,1,1,0,1,1,1
87106,Djerba,Djerba,Djerba,320.0,3,1,1,2,336.063533301856,0,0,0,0,0,1,0,0,0,0,0
139500,Hammamet Nord,Hammamet,Nabeul,320.0,3,3,1,2,65.4597220191691,0,0,1,0,0,1,1,0,1,1,1
139500,Bouchoucha,Le Bardo,tunis,318.0,3,1,3,0,5.54992694975533,0,0,0,0,0,0,0,0,1,0,0
294500,La Soukra,La Soukra,Ariana,316.0,3,3,1,2,11.3450822580238,1,0,1,0,0,1,0,0,1,1,1
210800,Hammamet Nord,Hammamet,Nabeul,316.0,3,2,1,1,65.4597220191691,1,0,0,1,0,1,0,0,0,1,1
210800,Hammamet Nord,Hammamet,Nabeul,316.0,4,2,3,0,65.4597220191691,0,0,0,0,0,0,0,0,0,1,1
139500,Les Jardins de Carthage,Le Kram,tunis,314.0,3,3,0,2,15.3139811663917,1,0,1,0,0,1,1,0,1,1,1
446400,Les Berges Du Lac 2,La Marsa,tunis,312.0,3,3,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
139500,Hammamet,Hammamet,Nabeul,312.0,3,2,1,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
404860,Bizerte,Bizerte Nord,Bizerte,311.0,3,1,0,2,61.3547423350838,1,0,1,1,0,1,1,0,1,1,1
164300,Le Bardo,Le Bardo,tunis,311.0,3,1,3,0,5.54992694975533,0,0,0,0,0,0,0,0,0,0,0
99200,Djerba,Djerba,Djerba,311.0,3,2,1,2,336.063533301856,1,0,0,0,0,0,0,0,0,0,0
713000,Gammarth,La Marsa,tunis,310.0,3,3,1,1,17.7221901283016,0,0,1,1,0,0,0,0,1,1,1
434000,Les Berges Du Lac 2,La Marsa,tunis,310.0,3,4,0,2,17.7221901283016,1,0,0,0,0,0,1,0,1,1,1
254200,La Soukra,La Soukra,Ariana,310.0,3,1,1,1,13.6515294537323,1,0,0,0,0,1,0,0,1,1,1
108500,Hammamet Sud,Hammamet,Nabeul,310.0,3,2,2,1,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
23250,Nabeul,Nabeul,Nabeul,310.0,3,2,0,2,65.1008020152049,1,0,0,0,0,0,0,0,0,0,0
139500,Bou Kornine,Hammam Lif,Ben Arous,310.0,3,1,5,1,18.230347164571,0,0,0,0,1,0,0,0,0,0,0
449500,Les Berges Du Lac 2,La Marsa,tunis,308.0,3,4,1,2,17.7221901283016,0,0,1,0,0,0,1,0,1,1,1
139500,Ain Zaghouan Nord,La Marsa,tunis,308.0,3,3,1,2,12.8858498428236,0,0,0,0,0,1,0,0,1,0,0
215450,Cité Ennasr 2,Ariana Ville,Ariana,307.0,3,3,1,1,6.32498837542227,1,0,0,0,0,0,0,0,1,0,0
210800,Hammamet,Hammamet,Nabeul,304.0,3,3,1,2,65.4597220191691,1,0,0,0,0,0,0,0,1,1,1
108500,Midoune,Midoun,Djerba,303.0,3,2,0,2,329.885067333887,1,0,0,0,0,1,0,0,1,0,0
139500,Midoune,Midoun,Djerba,303.0,3,1,1,2,339.25551470303,1,0,0,0,0,0,0,0,0,0,0
111600,El Mourouj 4,El Mourouj,Ben Arous,301.0,3,1,4,1,15.2468224381805,1,0,0,0,0,0,0,0,1,0,1
584970,Hammamet,Hammamet,Nabeul,300.0,3,2,1,1,65.6568282710666,0,0,0,1,0,1,0,0,0,1,1
573500,La Marsa,La Marsa,tunis,300.0,4,2,1,1,14.249053168265,0,0,0,0,0,0,0,0,0,0,0
434000,Les Jardins de Carthage,Le Kram,tunis,300.0,3,2,1,2,13.3921571408067,1,0,1,0,0,0,1,0,1,1,1
372000,Les Berges Du Lac 2,La Marsa,tunis,300.0,3,3,1,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
300390,Hammamet,Hammamet,Nabeul,300.0,4,2,1,1,65.6568282710666,0,0,0,1,0,0,0,1,1,1,0
294500,Hammamet Nord,Hammamet,Nabeul,300.0,3,2,0,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
279000,El Mourouj 1,El Mourouj,Ben Arous,300.0,3,1,1,1,10.6519988767836,0,0,0,0,0,0,0,1,1,1,1
277450,Hammamet Nord,Hammamet,Nabeul,300.0,4,3,0,2,65.4597220191691,0,0,0,0,0,1,0,0,0,1,1
274350,Beni Khiar,Beni Khiar,Nabeul,300.0,3,2,2,2,76.0435588201412,1,0,0,0,0,0,1,0,1,1,1
263500,Hammamet,Hammamet,Nabeul,300.0,4,3,0,2,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
241800,Yasmine Hammamet,Hammamet,Nabeul,300.0,3,3,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
232500,Hammamet,Hammamet,Nabeul,300.0,3,2,0,2,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
220100,La Soukra,La Soukra,Ariana,300.0,3,1,1,1,11.3450822580238,1,0,0,0,0,0,0,0,1,1,1
186000,Hammamet Nord,Hammamet,Nabeul,300.0,3,3,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
151900,Hammamet Nord,Hammamet,Nabeul,300.0,3,2,1,1,65.4597220191691,1,0,1,0,0,0,0,0,1,1,1
151900,Hammamet Nord,Hammamet,Nabeul,300.0,3,3,0,2,65.4597220191691,0,0,0,0,0,0,0,0,1,0,0
145700,El Menzah 8,Ariana Ville,Ariana,300.0,3,2,0,2,6.32498837542227,0,0,0,0,0,0,0,0,1,1,1
145700,El Menzah 9,El Menzah,tunis,300.0,3,2,2,2,4.6317218774898,0,0,1,0,0,0,0,0,1,1,1
111600,Djerba,Djerba,Djerba,300.0,3,2,1,2,336.063533301856,0,0,0,0,0,0,0,0,0,0,0
99200,Hammam Sousse,Hammam Sousse,Sousse,300.0,3,2,1,1,113.681036216882,0,0,0,0,0,0,0,0,0,0,0
46500,Cité 20 Mars,Sakiet Ezzit,Sfax,300.0,3,1,5,0,257.61087221484,0,0,0,0,0,0,0,0,0,0,0
139500,Sidi Soufiene,La Soukra,Ariana,300.0,3,1,3,1,11.3450822580238,1,0,0,0,0,0,0,0,0,0,0
139500,Cité Ennasr 2,Ariana Ville,Ariana,300.0,3,2,2,2,6.32498837542227,1,0,1,0,0,0,1,0,1,1,1
139500,Charguia 2,La Soukra,Ariana,300.0,3,2,3,1,7.96895703706739,0,0,0,0,0,0,0,0,0,0,0
139500,Gammarth,La Marsa,tunis,300.0,3,2,1,2,17.051905570475,0,0,0,0,0,0,0,0,0,0,0
170500,Gammarth Village,La Marsa,tunis,298.0,3,2,2,1,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
122450,Cité Bou Mhel,Boumhel Bassatine,Ben Arous,298.0,3,1,1,2,30.8152660477654,0,0,0,0,0,0,0,0,0,1,0
303800,El Menzah 9,El Menzah,tunis,297.0,3,2,1,1,4.6317218774898,0,0,0,0,0,0,1,0,1,1,1
294500,El Mourouj 1,El Mourouj,Ben Arous,297.0,3,2,4,1,10.6519988767836,1,0,0,0,0,0,0,0,1,1,1
139500,Cité Ettadhamen,Ettadhamen,Ariana,297.0,3,1,1,1,7.79369933061673,1,0,0,0,0,0,0,0,0,0,0
139500,Yasmine Hammamet,Hammamet,Nabeul,297.0,1,1,1,1,65.4597220191691,1,0,0,0,0,1,0,0,0,1,0
139500,Yasmine Hammamet,Hammamet,Nabeul,291.0,3,2,1,1,65.4597220191691,1,0,0,0,0,1,0,0,0,1,0
434000,Gammarth,La Marsa,tunis,290.0,3,2,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
372000,Les Berges Du Lac 2,La Marsa,tunis,290.0,3,2,1,1,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
341000,Gammarth,La Marsa,tunis,290.0,3,3,1,2,17.7221901283016,1,0,1,0,0,1,0,0,1,1,1
232500,Midoune,Midoun,Djerba,290.0,3,2,2,2,329.885067333887,1,0,0,0,0,1,0,0,0,0,0
155000,Les Jardins d'El Menzah 1,Ariana Ville,Ariana,290.0,3,2,1,1,6.32498837542227,0,0,0,0,0,0,0,0,0,1,0
418500,Les Berges Du Lac 2,La Marsa,tunis,289.0,3,3,0,2,17.7221901283016,1,0,1,1,0,0,0,0,1,1,1
418500,Les Berges Du Lac 2,La Marsa,tunis,289.0,3,3,0,2,17.7221901283016,1,0,1,1,0,0,1,0,1,1,1
418500,Les Berges Du Lac 2,La Marsa,tunis,289.0,3,3,0,2,17.7221901283016,1,0,1,1,1,1,1,0,1,1,1
434000,La Marsa,La Marsa,tunis,288.0,4,2,3,0,17.7221901283016,0,0,0,0,0,0,0,0,1,1,0
96100,Djerba,Djerba,Djerba,288.0,3,2,3,1,336.063533301856,0,0,0,0,0,0,0,0,1,0,1
170500,Akouda,Akouda,Sousse,287.0,3,2,1,2,111.167790931873,0,0,0,0,0,0,0,0,1,1,1
217000,Sousse Khezama,Sousse Ville,Sousse,286.0,3,3,1,1,118.316885677645,1,0,1,1,0,0,1,0,1,1,1
178250,Raoued,Raoued,Ariana,286.0,3,2,2,1,16.228614774176,1,0,0,0,0,0,0,0,1,1,1
337900,Gammarth,La Marsa,tunis,285.0,3,4,1,2,17.7221901283016,1,0,1,0,0,1,0,0,1,1,1
86800,Hammamet Sud,Hammamet,Nabeul,285.0,3,1,1,1,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
527000,La Marsa,La Marsa,tunis,283.0,3,2,0,2,18.2748928412389,0,0,1,0,0,0,1,0,1,1,1
403000,Gammarth,La Marsa,tunis,280.0,3,2,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
396800,Gammarth,La Marsa,tunis,280.0,4,3,1,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
387500,Gammarth,La Marsa,tunis,280.0,3,3,0,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
310000,Sidi Daoued,La Marsa,tunis,280.0,3,3,0,2,17.7221901283016,1,0,1,0,0,1,0,0,1,1,1
248000,La Marsa,La Marsa,tunis,280.0,3,1,1,1,17.7221901283016,0,0,0,0,0,1,0,0,1,1,1
139500,Hammamet Nord,Hammamet,Nabeul,280.0,3,2,1,1,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
139500,Mutuelle Ville,El Menzah,tunis,280.0,3,2,3,0,4.6317218774898,0,0,0,0,0,0,0,0,0,1,0
136400,Marsa Erriadh,La Marsa,tunis,280.0,3,2,2,1,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
97650,Radès,Rades,Ben Arous,280.0,4,1,2,1,11.3920349533352,1,0,0,0,0,0,0,0,1,1,1
88350,El Maamoura,Beni Khiar,Nabeul,280.0,3,1,3,1,78.1692353714766,0,0,0,0,0,0,0,0,0,0,0
139500,La Soukra,La Soukra,Ariana,280.0,3,2,2,1,13.6515294537323,1,0,0,0,0,1,1,0,1,1,1
139500,Djerba,Djerba,Djerba,280.0,3,3,0,2,338.959965542774,1,0,0,1,0,1,0,0,1,1,1
139500,Hammamet Nord,Hammamet,Nabeul,280.0,3,1,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Route Lafrane,Sfax Ville,Sfax,280.0,3,2,1,1,230.51475345782,0,0,1,0,0,0,1,0,0,0,0
139500,Les Berges Du Lac 2,La Marsa,tunis,280.0,3,2,0,2,10.6886756617909,1,0,0,0,0,0,1,0,1,1,1
139500,La Marsa,La Marsa,tunis,280.0,3,3,0,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
403000,Cité El Hana,La Marsa,tunis,275.0,3,3,1,1,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
139500,Hammamet Nord,Hammamet,Nabeul,275.0,3,3,1,2,65.4597220191691,1,0,0,1,0,0,0,0,1,1,1
372000,El Omrane Supérieur,El Omrane Superieur,tunis,274.0,3,1,1,2,7.58536979711358,1,0,0,0,0,0,0,0,0,1,1
356500,Les Berges Du Lac 2,La Marsa,tunis,273.0,3,3,1,1,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
272800,Hammamet Nord,Hammamet,Nabeul,272.0,3,3,1,2,65.4597220191691,0,0,1,0,0,1,0,0,1,1,1
387500,Les Berges Du Lac 2,La Marsa,tunis,270.0,3,2,1,2,17.7221901283016,1,0,0,0,0,0,0,0,1,1,1
279000,Cité Les Pins,La Marsa,tunis,270.0,3,3,1,1,10.1287369466105,1,0,1,0,0,0,1,0,1,1,1
232500,Chotrana 1,La Soukra,Ariana,270.0,3,3,0,2,11.3450822580238,0,0,0,0,0,0,0,0,1,1,1
201500,Cité el Ghazela,Raoued,Ariana,270.0,3,3,1,1,16.228614774176,0,0,0,0,0,0,0,0,1,1,1
201500,Hammamet Nord,Hammamet,Nabeul,270.0,3,2,0,1,65.4597220191691,1,0,0,0,0,0,0,0,1,1,1
105400,Cité AFH,La Marsa,tunis,270.0,3,2,1,1,17.7221901283016,0,0,0,0,0,0,1,0,0,1,1
139500,Sidi Frej,La Soukra,Ariana,270.0,3,2,2,1,253.907925134604,1,0,0,0,0,0,0,0,1,1,1
139500,Cité El Elmi 2,Mohamadia,Ben Arous,270.0,3,1,1,1,20.0844676720072,1,0,0,0,0,0,0,0,0,0,1
139500,Hammamet,Hammamet,Nabeul,270.0,3,1,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Hammamet Nord,Hammamet,Nabeul,270.0,3,3,1,1,65.4597220191691,1,0,1,1,0,1,1,0,1,1,1
232500,Ben Arous,Ben Arous,Ben Arous,268.0,3,2,1,1,5.79063571012456,1,0,0,0,0,0,0,0,0,1,1
108500,El Hrairia,El Hrairia,tunis,268.0,5,1,1,1,17.7221901283016,1,0,0,0,0,0,0,0,0,0,0
130200,La Marsa,La Marsa,tunis,267.0,4,2,1,1,14.249053168265,1,0,0,0,0,0,0,0,1,0,0
139500,Cité El Amel,Fouchana,Ben Arous,267.0,3,1,1,1,11.6117432152908,1,0,0,0,0,0,0,0,0,0,0
465000,Les Jardins de Carthage,Le Kram,tunis,265.0,4,3,1,2,15.3139811663917,0,0,1,0,0,1,0,0,1,1,1
263500,Les Berges Du Lac 1,La Marsa,tunis,265.0,3,2,1,2,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
224750,Hammamet Nord,Hammamet,Nabeul,265.0,3,3,1,2,65.4597220191691,1,0,1,0,0,1,0,0,1,1,1
139500,Les Jardins de Carthage,Le Kram,tunis,265.0,3,2,0,2,15.3139811663917,1,0,1,0,0,1,1,0,1,1,1
86800,Sousse Jaouhara,Sousse Jaouhara,Sousse,262.0,3,2,1,1,117.273190424209,1,0,0,0,0,0,0,0,0,0,0
279000,Hammamet Nord,Hammamet,Nabeul,261.0,3,1,3,1,65.4597220191691,0,0,1,0,0,0,0,0,0,1,0
294500,Sidi Daoued,La Marsa,tunis,260.0,3,4,0,2,17.7221901283016,0,0,1,0,0,1,1,0,0,1,1
263500,Hammamet,Hammamet,Nabeul,260.0,3,2,1,1,65.4597220191691,0,0,0,0,0,1,0,0,0,1,0
225370,Sidi Daoued,La Marsa,tunis,260.0,3,3,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
201500,Houmt Souk,Houmt Souk,Djerba,260.0,3,2,1,2,329.885067333887,1,0,0,1,0,1,0,1,1,1,1
192200,Les Jardins d'El Menzah 2,Ariana Ville,Ariana,260.0,3,2,2,1,6.32498837542227,1,0,1,0,0,0,0,0,1,1,1
186000,Zone Touristique,Monastir Ville,Monastir,260.0,6,2,2,0,133.291557561126,1,0,0,0,0,0,0,0,0,0,0
130200,Hammamet,Hammamet,Nabeul,260.0,3,1,1,2,65.4597220191691,1,0,0,0,0,0,0,0,1,0,0
120900,Rades Meliane,Rades,Ben Arous,260.0,3,2,1,1,11.3920349533352,1,0,0,0,0,0,0,0,0,1,1
80600,Hammamet Nord,Hammamet,Nabeul,260.0,3,2,1,2,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
201500,El Menzah 9,El Menzah,tunis,259.0,3,2,1,1,4.6317218774898,0,0,0,0,0,0,1,0,0,1,1
139500,Bouchoucha,Le Bardo,tunis,258.0,3,2,1,1,5.54992694975533,1,0,0,0,0,0,0,0,0,0,0
142600,Chott Meriem,Akouda,Sousse,257.0,3,2,1,1,111.167790931873,0,0,0,1,0,0,0,0,1,0,1
139500,La Pecherie,Bizerte Sud,Bizerte,257.0,10,4,3,1,62.4779281538685,1,0,0,0,0,0,0,0,0,0,0
334180,Les Berges Du Lac 2,Le Kram,tunis,256.0,3,3,0,1,11.8103365872564,1,0,1,0,0,0,1,0,0,1,1
294500,Les Berges Du Lac 1,La Marsa,tunis,256.0,4,3,1,1,17.7221901283016,1,0,1,1,0,1,0,0,1,1,1
139500,Les Berges Du Lac 2,La Marsa,tunis,256.0,3,2,1,2,10.6886756617909,0,0,0,0,0,0,0,0,0,0,0
139500,Les Berges Du Lac 2,La Marsa,tunis,256.0,3,1,1,1,10.2013421125342,1,0,0,0,0,0,0,0,1,0,0
139500,Cité Bou Mhel,Boumhel Bassatine,Ben Arous,254.0,3,1,1,1,30.8152660477654,0,0,0,0,0,0,0,0,1,1,1
263500,Gammarth Supérieur,La Marsa,tunis,253.0,3,3,1,1,17.7221901283016,0,0,0,0,0,1,0,0,1,1,1
238700,El Menzah 9,El Menzah,tunis,252.0,3,1,1,1,6.40986136903085,1,0,0,0,0,0,0,0,1,1,1
372000,Gammarth,La Marsa,tunis,250.0,3,1,1,1,17.051905570475,1,0,0,0,0,1,0,0,1,0,1
368900,Gammarth,La Marsa,tunis,250.0,3,3,1,2,17.7221901283016,1,0,0,1,0,0,1,0,1,1,1
325500,La Marsa,La Marsa,tunis,250.0,3,2,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,0,0
275900,Zone Touristique,Monastir Ville,Monastir,250.0,3,1,1,1,133.291557561126,1,0,0,0,0,0,0,0,0,0,0
241800,Hammamet,Hammamet,Nabeul,250.0,4,3,0,2,65.4597220191691,1,0,0,1,0,1,0,0,1,1,1
232500,Chotrana 1,La Soukra,Ariana,250.0,3,2,0,2,11.3450822580238,0,0,0,0,0,1,0,0,1,1,1
232500,Gammarth Village,La Marsa,tunis,250.0,3,2,1,1,17.7221901283016,0,0,0,0,0,0,0,0,1,0,0
232500,Gammarth Village,La Marsa,tunis,250.0,3,2,1,1,17.7221901283016,1,0,0,0,0,0,0,0,1,0,0
226300,Ezzahra,Ezzahra,Ben Arous,250.0,3,2,1,1,15.3202377008165,1,0,0,0,0,0,0,0,0,0,0
201500,Ben Arous,Ben Arous,Ben Arous,250.0,3,2,1,1,5.79063571012456,1,0,0,0,0,0,0,0,0,0,0
170500,Le Bardo,Le Bardo,tunis,250.0,4,1,1,1,5.30148623956287,1,0,0,0,0,0,0,0,0,0,0
153388,Djerba,Djerba,Djerba,250.0,3,3,0,2,330.242132025131,1,0,0,0,0,1,0,0,1,0,0
139500,Hammamet Nord,Hammamet,Nabeul,250.0,3,2,1,1,65.4597220191691,0,0,0,0,0,0,0,0,1,1,1
120900,Nouvelle Medina,Nouvelle Medina,Ben Arous,250.0,3,1,1,2,10.0979741974621,1,0,0,0,1,0,0,0,1,1,1
114700,Beni Khiar,Beni Khiar,Nabeul,250.0,3,1,1,1,76.0435588201412,1,0,1,0,0,0,0,0,0,0,0
88350,Le Bardo,Le Bardo,tunis,250.0,3,1,3,0,5.30148623956287,1,0,0,0,0,0,0,0,0,0,0
80600,Houmt Souk,Houmt Souk,Djerba,250.0,3,2,1,2,329.885067333887,1,0,0,0,1,1,0,0,1,1,1
77500,El Menzah 9,El Menzah,tunis,250.0,3,1,2,1,6.40986136903085,1,0,1,0,0,0,1,0,1,1,1
72850,Hammamet,Hammamet,Nabeul,250.0,3,2,1,1,65.4597220191691,1,0,0,0,0,0,0,0,0,0,0
24800,Nabeul,Nabeul,Nabeul,250.0,4,2,1,1,72.8250683705131,0,0,0,0,0,0,0,0,0,0,0
139500,Nouvelle Medina,Nouvelle Medina,Ben Arous,250.0,3,1,0,2,1.93004994234137,1,0,0,0,1,0,0,0,1,1,1
139500,La Marsa,La Marsa,tunis,250.0,4,3,1,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
139500,La Marsa,La Marsa,tunis,250.0,3,3,1,1,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
139500,Les Berges Du Lac 2,La Marsa,tunis,250.0,3,2,1,1,10.2013421125342,0,0,0,0,0,0,0,0,1,0,0
139500,Ibn Sina,El Kabaria,tunis,250.0,3,2,1,2,17.7221901283016,0,0,0,0,0,0,0,0,1,0,1
294500,Les Jardins de Carthage,Le Kram,tunis,249.0,4,1,1,2,15.3139811663917,1,0,0,0,0,0,0,0,0,0,0
419120,Les Jardins de Carthage,Le Kram,tunis,248.0,3,3,0,2,13.3921571408067,1,0,1,0,0,0,1,0,1,1,1
389360,Les Berges Du Lac 2,La Marsa,tunis,247.0,3,2,1,2,10.4189572243593,0,0,0,0,0,0,1,0,1,1,1
305883,Les Berges Du Lac 2,La Marsa,tunis,246.0,3,2,1,2,17.7221901283016,1,0,1,0,0,0,1,0,1,1,1
251410,Les Jardins de Carthage,Le Kram,tunis,246.0,3,2,1,2,13.7377178463085,0,0,0,0,0,0,1,0,1,1,1
139500,Hammamet Sud,Hammamet,Nabeul,246.0,4,2,1,2,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
139500,Les Berges Du Lac 2,La Marsa,tunis,246.0,3,2,1,2,10.6886756617909,0,0,0,0,0,0,0,0,0,0,0
416330,Gammarth Supérieur,La Marsa,tunis,245.0,3,3,1,2,17.7221901283016,0,0,0,1,0,0,0,0,1,1,1
260400,Les Jardins de Carthage,Le Kram,tunis,245.0,3,2,1,2,15.3139811663917,0,0,1,0,0,0,1,0,1,1,1
68200,Hammamet,Hammamet,Nabeul,245.0,3,2,1,1,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
139500,Hammamet,Hammamet,Nabeul,245.0,3,2,1,1,65.4597220191691,0,0,0,0,0,1,0,0,0,1,0
139500,Les Berges Du Lac 2,La Marsa,tunis,245.0,3,4,0,2,10.2013421125342,1,0,1,1,0,1,1,0,1,1,1
